state,hasc,adm0_a3,_id,type,fips,capital,iso_a2,name,lng,lat
GA,US.GA.CS,USA,USA-GA-13047,County,13047,Ringgold,US,"Catoosa, Georgia",-85.14408922751113,34.885952
GA,US.GA.LP,USA,USA-GA-13187,County,13187,Dahlonega,US,"Lumpkin, Georgia",-84.02701263850992,34.5766925
IL,US.IL.MA,USA,USA-IL-17127,County,17127,Metropolis,US,"Massac, Illinois",-88.70850889946496,37.20760986174945
IL,US.IL.MG,USA,USA-IL-17137,County,17137,Jacksonville,US,"Morgan, Illinois",-90.1736147437671,39.69193
IL,US.IL.OG,USA,USA-IL-17141,County,17141,Oregon,US,"Ogle, Illinois",-89.31351981269921,42.0403185
NY,US.NY.HA,USA,USA-NY-36041,County,36041,Lake Pleasant,US,"Hamilton, New York",-74.49403114914658,43.607690000000005
NY,US.NY.SN,USA,USA-NY-36093,County,36093,Schenectady,US,"Schenectady, New York",-74.04988010545893,42.823244
PR,,USA,USA-PR-72081,County,72081,,US,"Lares, Puerto Rico",-66.86873311986244,18.266783
IA,US.IA.BE,USA,USA-IA-19023,County,19023,Allison,US,"Butler, Iowa",-92.79009921307653,42.774713
IA,US.IA.EM,USA,USA-IA-19063,County,19063,Estherville,US,"Emmet, Iowa",-94.67858543013162,43.377752
IA,US.IA.FL,USA,USA-IA-19067,County,19067,Charles City,US,"Floyd, Iowa",-92.78945706061478,43.0601805
IA,US.IA.JE,USA,USA-IA-19101,County,19101,Fairfield,US,"Jefferson, Iowa",-91.94830304307177,41.0317335
GA,US.GA.MW,USA,USA-GA-13199,County,13199,Greenville,US,"Meriwether, Georgia",-84.69616051858537,33.045334499999996
GA,US.GA.MN,USA,USA-GA-13207,County,13207,Forsyth,US,"Monroe, Georgia",-83.88381951851778,33.0045205
MN,US.MN.CP,USA,USA-MN-27023,County,27023,Montevideo,US,"Chippewa, Minnesota",-95.52919129520558,44.957017
MS,US.MS.WK,USA,USA-MS-28157,County,28157,Woodville,US,"Wilkinson, Mississippi",-91.3251040050634,31.18212896557815
MO,US.MO.NW,USA,USA-MO-29143,County,29143,New Madrid,US,"New Madrid, Missouri",-89.67008527749655,36.598433
IL,US.IL.PA,USA,USA-IL-17147,County,17147,Monticello,US,"Piatt, Illinois",-88.6035748433867,39.9671415
IL,US.IL.PE,USA,USA-IL-17151,County,17151,Golconda,US,"Pope, Illinois",-88.5917846693098,37.314019
IL,US.IL.RA,USA,USA-IL-17157,County,17157,Chester,US,"Randolph, Illinois",-89.8133216197581,37.9922415
IL,US.IL.SE,USA,USA-IL-17165,County,17165,Harrisburg,US,"Saline, Illinois",-88.54131955259027,37.731625
NY,US.NY.SO,USA,USA-NY-36095,County,36095,Schoharie,US,"Schoharie, New York",-74.43312538785088,42.5973435
NY,US.NY.SC,USA,USA-NY-36099,County,36099,Waterloo,US,"Seneca, New York",-76.85866905031544,42.782537500000004
IA,US.IA.JN,USA,USA-IA-19105,County,19105,Anamosa,US,"Jones, Iowa",-91.13120759015644,42.16439200000001
IA,US.IA.KO,USA,USA-IA-19109,County,19109,Algona,US,"Kossuth, Iowa",-94.20693601953346,43.0815435
IA,US.IA.LI,USA,USA-IA-19113,County,19113,Cedar Rapids,US,"Linn, Iowa",-91.59786631951627,42.121909
IA,US.IA.MU,USA,USA-IA-19139,County,19139,Muscatine,US,"Muscatine, Iowa",-91.07617590338614,41.525220000000004
IA,US.IA.OS,USA,USA-IA-19143,County,19143,Sibley,US,"Osceola, Iowa",-95.62468058440521,43.378766
GA,US.GA.MO,USA,USA-GA-13211,County,13211,Madison,US,"Morgan, Georgia",-83.50862847545633,33.62558
GA,US.GA.PH,USA,USA-GA-13225,County,13225,Fort Valley,US,"Peach, Georgia",-83.831579798751,32.5663325
MT,US.MT.GN,USA,USA-MT-30039,County,30039,Philipsburg,US,"Granite, Montana",-113.41942109496355,46.385737500000005
NM,US.NM.CO,USA,USA-NM-35007,County,35007,Raton,US,"Colfax, New Mexico",-104.68735057576222,36.599396
NY,US.NY.SR,USA,USA-NY-36091,County,36091,Ballston Spa,US,"Saratoga, New York",-73.84520425795071,43.085319
IL,US.IL.SM,USA,USA-IL-17167,County,17167,Springfield,US,"Sangamon, Illinois",-89.70594218017874,39.749915
IL,US.IL.TA,USA,USA-IL-17179,County,17179,Pekin,US,"Tazewell, Illinois",-89.54707543061495,40.531966499999996
NY,US.NY.TO,USA,USA-NY-36109,County,36109,Ithaca,US,"Tompkins, New York",-76.47476105008576,42.477179
NC,US.NC.AE,USA,USA-NC-37003,County,37003,Taylorsville,US,"Alexander, North Carolina",-81.18201726500018,35.9014555
IA,US.IA.WH,USA,USA-IA-19191,County,19191,Decorah,US,"Winneshiek, Iowa",-91.84466216893173,43.35673850959715
IA,US.IA.WT,USA,USA-IA-19195,County,19195,Northwood,US,"Worth, Iowa",-93.2608688521614,43.37749688260295
KS,US.KS.AB,USA,USA-KS-20007,County,20007,Medicine Lodge,US,"Barber, Kansas",-98.67463997958009,37.19178315204955
KS,US.KS.BR,USA,USA-KS-20013,County,20013,Hiawatha,US,"Brown, Kansas",-95.56417237519202,39.8265
KS,US.KS.ED,USA,USA-KS-20047,County,20047,Kinsley,US,"Edwards, Kansas",-99.29636552755063,37.869325
GA,US.GA.PL,USA,USA-GA-13235,County,13235,Hawkinsville,US,"Pulaski, Georgia",-83.48278280995649,32.2619785
GA,US.GA.SY,USA,USA-GA-13249,County,13249,Ellaville,US,"Schley, Georgia",-84.3157408833215,32.263604
GA,US.GA.SD,USA,USA-GA-13255,County,13255,Griffin,US,"Spalding, Georgia",-84.26534231890011,33.271534
IL,US.IL.UN,USA,USA-IL-17181,County,17181,Jonesboro,US,"Union, Illinois",-89.25042709836164,37.454294
IL,US.IL.WY,USA,USA-IL-17191,County,17191,Fairfield,US,"Wayne, Illinois",-88.42524723837099,38.365787499999996
IL,US.IL.WD,USA,USA-IL-17195,County,17195,Morrison,US,"Whiteside, Illinois",-89.93633936194689,41.7547375
NC,US.NC.AL,USA,USA-NC-37005,County,37005,Sparta,US,"Alleghany, North Carolina",-81.12771852254491,36.4741195
NC,US.NC.CS,USA,USA-NC-37033,County,37033,Yanceyville,US,"Caswell, North Carolina",-79.33355472657854,36.395392040012
KS,US.KS.EL,USA,USA-KS-20051,County,20051,Hays,US,"Ellis, Kansas",-99.31755739362592,38.914581999999996
KS,US.KS.FR,USA,USA-KS-20059,County,20059,Ottawa,US,"Franklin, Kansas",-95.2872206106431,38.546449
KS,US.KS.GH,USA,USA-KS-20065,County,20065,Hill City,US,"Graham, Kansas",-99.8833069917107,39.349879
KS,US.KS.GY,USA,USA-KS-20069,County,20069,Cimarron,US,"Gray, Kansas",-100.43342331540089,37.7815415
KS,US.KS.ME,USA,USA-KS-20119,County,20119,Meade,US,"Meade, Kansas",-100.36204212279027,37.19449176121165
KS,US.KS.MC,USA,USA-KS-20123,County,20123,Beloit,US,"Mitchell, Kansas",-98.2094474409123,39.436659
GA,US.GA.SW,USA,USA-GA-13259,County,13259,Lumpkin,US,"Stewart, Georgia",-84.84695909433691,32.074961
GA,US.GA.TL,USA,USA-GA-13273,County,13273,Dawson,US,"Terrell, Georgia",-84.43198695324182,31.8017915
IL,US.IL.WO,USA,USA-IL-17203,County,17203,Eureka,US,"Woodford, Illinois",-89.24409330513284,40.77448
IN,US.IN.AD,USA,USA-IN-18001,County,18001,Decatur,US,"Adams, Indiana",-84.93745927029539,40.82298446845235
IN,US.IN.BA,USA,USA-IN-18005,County,18005,Columbus,US,"Bartholomew, Indiana",-85.88467319530797,39.237524
IN,US.IN.CO,USA,USA-IN-18015,County,18015,Delphi,US,"Carroll, Indiana",-86.5734126013299,40.613054
NC,US.NC.CH,USA,USA-NC-37037,County,37037,Pittsboro,US,"Chatham, North Carolina",-79.2493226127877,35.735746
NC,US.NC.CW,USA,USA-NC-37041,County,37041,Edenton,US,"Chowan, North Carolina",-76.64995471098571,36.1815585
NC,US.NC.MO,USA,USA-NC-37123,County,37123,Troy,US,"Montgomery, North Carolina",-79.89618812097633,35.331052
NC,US.NC.SP,USA,USA-NC-37163,County,37163,Clinton,US,"Sampson, North Carolina",-78.35808844660852,34.9274575
KS,US.KS.MR,USA,USA-KS-20127,County,20127,Council Grove,US,"Morris, Kansas",-96.64113589516744,38.674172999999996
KS,US.KS.MT,USA,USA-KS-20129,County,20129,Elkhart,US,"Morton, Kansas",-101.79888472867034,37.191949438433454
KS,US.KS.NT,USA,USA-KS-20137,County,20137,Norton,US,"Norton, Kansas",-99.90285533173554,39.7845149932302
KS,US.KS.OS,USA,USA-KS-20139,County,20139,Lyndon,US,"Osage, Kansas",-95.72865818176422,38.546535000000006
KS,US.KS.PL,USA,USA-KS-20147,County,20147,Phillipsburg,US,"Phillips, Kansas",-99.34662435871869,39.7849794252205
GA,US.GA.TP,USA,USA-GA-13285,County,13285,La Grange,US,"Troup, Georgia",-85.03522050099906,32.990286
GA,US.GA.UP,USA,USA-GA-13293,County,13293,Thomaston,US,"Upson, Georgia",-84.29382522568432,32.8440135
IN,US.IN.CK,USA,USA-IN-18019,County,18019,Jeffersonville,US,"Clark, Indiana",-85.80326619988247,38.432599499999995
IN,US.IN.CI,USA,USA-IN-18023,County,18023,Frankfort,US,"Clinton, Indiana",-86.4690728794946,40.2947475
IN,US.IN.DE,USA,USA-IN-18033,County,18033,Auburn,US,"DeKalb, Indiana",-84.99825194467266,41.34865875623395
NC,US.NC.MR,USA,USA-NC-37117,County,37117,Williamston,US,"Martin, North Carolina",-77.19560987751753,35.8687115
NC,US.NC.GS,USA,USA-NC-37071,County,37071,Gastonia,US,"Gaston, North Carolina",-81.18264471316917,35.292957
NC,US.NC.GU,USA,USA-NC-37081,County,37081,Greensboro,US,"Guilford, North Carolina",-79.78763363334022,36.125976
KS,US.KS.PR,USA,USA-KS-20151,County,20151,Pratt,US,"Pratt, Kansas",-98.73890401922974,37.601844
KS,US.KS.RP,USA,USA-KS-20157,County,20157,Belleville,US,"Republic, Kansas",-97.65029420025354,39.82802241942835
KS,US.KS.RO,USA,USA-KS-20163,County,20163,Stockton,US,"Rooks, Kansas",-99.32486241366844,39.350171
KS,US.KS.RS,USA,USA-KS-20167,County,20167,Russell,US,"Russell, Kansas",-98.76167406243326,39.001731
KS,US.KS.SG,USA,USA-KS-20173,County,20173,Wichita,US,"Sedgwick, Kansas",-97.48039524883418,37.604699499999995
GA,US.GA.WA,USA,USA-GA-13297,County,13297,Monroe,US,"Walton, Georgia",-83.74802745343482,33.7651285
HI,US.HI.KL,USA,USA-HI-15005,County,15005,Kalaupapa,US,"Kalawao, Hawaii",-156.9449726270069,21.1707617417087
IN,US.IN.EL,USA,USA-IN-18039,County,18039,Goshen,US,"Elkhart, Indiana",-85.85924904974087,41.6411990827968
IN,US.IN.FL,USA,USA-IN-18043,County,18043,New Albany,US,"Floyd, Indiana",-85.893909620675,38.2951891879337
IN,US.IN.FO,USA,USA-IN-18045,County,18045,Covington,US,"Fountain, Indiana",-87.26417674442125,40.158981
NC,US.NC.SU,USA,USA-NC-37171,County,37171,Dobson,US,"Surry, North Carolina",-80.69990209679926,36.392524
OK,US.OK.KN,USA,USA-OK-40073,County,40073,Kingfisher,US,"Kingfisher, Oklahoma",-97.94182392926095,35.9453165
PA,US.PA.AR,USA,USA-PA-42005,County,42005,Kittanning,US,"Armstrong, Pennsylvania",-79.45371601343507,40.843681000000004
SC,US.SC.GR,USA,USA-SC-45043,County,45043,Georgetown,US,"Georgetown, South Carolina",-79.33394585693482,33.4636045
TN,US.TN.DE,USA,USA-TN-47041,County,47041,Smithville,US,"DeKalb, Tennessee",-85.83750233114694,35.9837835
TX,US.TX.CW,USA,USA-TX-48055,County,48055,Lockhart,US,"Caldwell, Texas",-97.61541193976538,29.841749999999998
TX,US.TX.FD,USA,USA-TX-48155,County,48155,Crowell,US,"Foard, Texas",-99.76178325403242,33.945874
KS,US.KS.SH,USA,USA-KS-20181,County,20181,Goodland,US,"Sherman, Kansas",-101.71943756481448,39.351648500429
KS,US.KS.SF,USA,USA-KS-20185,County,20185,Saint John,US,"Stafford, Kansas",-98.6928071816493,38.086603999999994
KS,US.KS.WS,USA,USA-KS-20201,County,20201,Washington,US,"Washington, Kansas",-97.08750593660118,39.82770698532485
KS,US.KS.WL,USA,USA-KS-20205,County,20205,Fredonia,US,"Wilson, Kansas",-95.74342202411333,37.4951985
KY,US.KY.AD,USA,USA-KY-21001,County,21001,Columbia,US,"Adair, Kentucky",-85.26740293348684,37.138882
ID,US.ID.AA,USA,USA-ID-16001,County,16001,Boise,US,"Ada, Idaho",-116.22491077129851,43.522531
ID,US.ID.LA,USA,USA-ID-16057,County,16057,Moscow,US,"Latah, Idaho",-116.68457883122026,46.781799500000005
ID,US.ID.LI,USA,USA-ID-16063,County,16063,Shoshone,US,"Lincoln, Idaho",-114.15442189968655,43.024564
IN,US.IN.FU,USA,USA-IN-18049,County,18049,Rochester,US,"Fulton, Indiana",-86.20694929378989,41.0205365
IN,US.IN.HM,USA,USA-IN-18057,County,18057,Noblesville,US,"Hamilton, Indiana",-86.0516895696143,40.062197999999995
IN,US.IN.HC,USA,USA-IN-18059,County,18059,Greenfield,US,"Hancock, Indiana",-85.77513114841099,39.8280825
IN,US.IN.HU,USA,USA-IN-18069,County,18069,Huntington,US,"Huntington, Indiana",-85.48796549554808,40.7857475
IN,US.IN.JS,USA,USA-IN-18073,County,18073,Rensselaer,US,"Jasper, Indiana",-87.1033359247846,41.042367999999996
NC,US.NC.TY,USA,USA-NC-37177,County,37177,Columbia,US,"Tyrrell, North Carolina",-76.22514711481138,35.795867
NC,US.NC.VA,USA,USA-NC-37181,County,37181,Henderson,US,"Vance, North Carolina",-78.4012404644737,36.3802655
FL,US.FL.CY,USA,USA-FL-12019,County,12019,Green Cove Springs,US,"Clay, Florida",-81.82558175414815,29.9520285
FL,US.FL.PS,USA,USA-FL-12101,County,12101,Dade City,US,"Pasco, Florida",-82.39374203818127,28.318934499999997
OK,US.OK.LI,USA,USA-OK-40081,County,40081,Chandler,US,"Lincoln, Oklahoma",-96.88092597917135,35.681723
OK,US.OK.LV,USA,USA-OK-40085,County,40085,Marietta,US,"Love, Oklahoma",-97.34992049911293,33.893643499999996
MO,US.MO.LV,USA,USA-MO-29117,County,29117,Chillicothe,US,"Livingston, Missouri",-93.56173576108213,39.872113
MO,US.MO.MG,USA,USA-MO-29141,County,29141,Versailles,US,"Morgan, Missouri",-92.87958118798409,38.480386499999994
MO,US.MO.NT,USA,USA-MO-29145,County,29145,Neosho,US,"Newton, Missouri",-94.34184517709906,36.8491675
VA,US.VA.CG,USA,USA-VA-51045,County,51045,New Castle,US,"Craig, Virginia",-80.17527151271378,37.496575
VA,US.VA.GI,USA,USA-VA-51071,County,51071,Pearisburg,US,"Giles, Virginia",-80.67629164145643,37.310531999999995
GA,US.GA.MC,USA,USA-GA-13193,County,13193,Oglethorpe,US,"Macon, Georgia",-84.05146494234319,32.326947000000004
OK,US.OK.WW,USA,USA-OK-40153,County,40153,Woodward,US,"Woodward, Oklahoma",-99.28186162539782,36.3768075
OK,US.OK.MI,USA,USA-OK-40091,County,40091,Eufaula,US,"McIntosh, Oklahoma",-95.66303158857164,35.3521435
OK,US.OK.NW,USA,USA-OK-40105,County,40105,Nowata,US,"Nowata, Oklahoma",-95.62068441079688,36.769735
OK,US.OK.OM,USA,USA-OK-40111,County,40111,Okmulgee,US,"Okmulgee, Oklahoma",-95.95284568195495,35.595603
MO,US.MO.NO,USA,USA-MO-29147,County,29147,Maryville,US,"Nodaway, Missouri",-94.89002643449257,40.324209999999994
MO,US.MO.PT,USA,USA-MO-29165,County,29165,Platte City,US,"Platte, Missouri",-94.75312600838808,39.3263675
CA,US.CA.SD,USA,USA-CA-06073,County,06073,San Diego,US,"San Diego, California",-116.69888302651891,33.0435065
KY,US.KY.JO,USA,USA-KY-21115,County,21115,Paintsville,US,"Johnson, Kentucky",-82.82547110305504,37.8436175
KY,US.KY.WS,USA,USA-KY-21229,County,21229,Springfield,US,"Washington, Kentucky",-85.18316391342901,37.774977500000006
VA,US.VA.MT,USA,USA-VA-51115,County,51115,Mathews,US,"Mathews, Virginia",-76.34932883606515,37.4232655
VA,US.VA.SC,USA,USA-VA-51169,County,51169,Gate City,US,"Scott, Virginia",-82.58497258199327,36.7427245
OR,US.OR.CL,USA,USA-OR-41009,County,41009,Saint Helens,US,"Columbia, Oregon",-123.08613786665656,45.94670000000001
OR,US.OR.YA,USA,USA-OR-41071,County,41071,McMinnville,US,"Yamhill, Oregon",-123.2301860387164,45.254902
OK,US.OK.OT,USA,USA-OK-40115,County,40115,Miami,US,"Ottawa, Oklahoma",-94.80870530121547,36.854899
OK,US.OK.PY,USA,USA-OK-40119,County,40119,Stillwater,US,"Payne, Oklahoma",-96.98767167455998,36.084938
MO,US.MO.WR,USA,USA-MO-29219,County,29219,Warrenton,US,"Warren, Missouri",-91.18875468448614,38.776805499999995
MT,US.MT.MU,USA,USA-MT-30065,County,30065,Roundup,US,"Musselshell, Montana",-108.32156043851231,46.4234745
VA,US.VA.SM,USA,USA-VA-51173,County,51173,Marion,US,"Smyth, Virginia",-81.52703442581219,36.8445435
VA,US.VA.CS,USA,USA-VA-51550,County,51550,Chesapeake,US,"Chesapeake, Virginia",-76.27312061081238,36.699
PA,US.PA.BA,USA,USA-PA-42007,County,42007,Beaver,US,"Beaver, Pennsylvania",-80.33327508052814,40.6565455
PA,US.PA.BO,USA,USA-PA-42009,County,42009,Bedford,US,"Bedford, Pennsylvania",-78.4825304360609,40.027508999999995
OK,US.OK.PN,USA,USA-OK-40123,County,40123,Ada,US,"Pontotoc, Oklahoma",-96.66940260160634,34.7238275
OK,US.OK.RR,USA,USA-OK-40129,County,40129,Cheyenne,US,"Roger Mills, Oklahoma",-99.6883341546401,35.7156515
MT,US.MT.TR,USA,USA-MT-30103,County,30103,Hysham,US,"Treasure, Montana",-107.23673275,46.169277
MT,US.MT.WH,USA,USA-MT-30107,County,30107,Harlowton,US,"Wheatland, Montana",-109.8414087620128,46.3556215
VA,US.VA.LY,USA,USA-VA-51680,County,51680,Lynchburg,US,"Lynchburg, Virginia",-79.18739805313038,37.403143
VA,US.VA.NF,USA,USA-VA-51710,County,51710,Norfolk,US,"Norfolk, Virginia",-76.25324236343084,36.89590112661495
PA,US.PA.BL,USA,USA-PA-42013,County,42013,Hollidaysburg,US,"Blair, Pennsylvania",-78.34610185201775,40.489897
PA,US.PA.CI,USA,USA-PA-42021,County,42021,Ebensburg,US,"Cambria, Pennsylvania",-78.73180749548817,40.484456
OK,US.OK.TU,USA,USA-OK-40143,County,40143,Tulsa,US,"Tulsa, Oklahoma",-96.02974371704582,36.1185365
OK,US.OK.WT,USA,USA-OK-40149,County,40149,Cordell,US,"Washita, Oklahoma",-98.9922672066821,35.2941
NE,US.NE.BY,USA,USA-NE-31015,County,31015,Butte,US,"Boyd, Nebraska",-98.6203754231464,42.872577331212355
VA,US.VA.RO,USA,USA-VA-51770,County,51770,Roanoke,US,"Roanoke, Virginia",-79.96389506165036,37.2759415
VA,US.VA.SO,USA,USA-VA-51800,County,51800,Suffolk,US,"Suffolk, Virginia",-76.62577593345661,36.7294455
PA,US.PA.CO,USA,USA-PA-42037,County,42037,Bloomsburg,US,"Columbia, Pennsylvania",-76.3975500601383,41.0419955
PA,US.PA.JE,USA,USA-PA-42065,County,42065,Brookville,US,"Jefferson, Pennsylvania",-78.99913564279706,41.167055500000004
MN,US.MN.CW,USA,USA-MN-27035,County,27035,Brainerd,US,"Crow Wing, Minnesota",-94.07001484380125,46.436992000000004
MN,US.MN.FI,USA,USA-MN-27045,County,27045,Preston,US,"Fillmore, Minnesota",-92.08963664854389,43.6673922633209
NE,US.NE.BF,USA,USA-NE-31019,County,31019,Kearney,US,"Buffalo, Nebraska",-99.07398576014245,40.8731205
NE,US.NE.BT,USA,USA-NE-31021,County,31021,Tekamah,US,"Burt, Nebraska",-96.33983531597725,41.857575504010896
WA,US.WA.AD,USA,USA-WA-53001,County,53001,Ritzville,US,"Adams, Washington",-118.47026085942255,47.087663500000005
WA,US.WA.SP,USA,USA-WA-53063,County,53063,Spokane,US,"Spokane, Washington",-117.43144240915424,47.58060544082855
PA,US.PA.LC,USA,USA-PA-42069,County,42069,Scranton,US,"Lackawanna, Pennsylvania",-75.6399148700441,41.4094745
PA,US.PA.LU,USA,USA-PA-42079,County,42079,Wilkes-Barre,US,"Luzerne, Pennsylvania",-75.96023992752464,41.169281999999995
MN,US.MN.GO,USA,USA-MN-27049,County,27049,Red Wing,US,"Goodhue, Minnesota",-92.73493114838814,44.4547055
MN,US.MN.HO,USA,USA-MN-27055,County,27055,Caledonia,US,"Houston, Minnesota",-91.49894049372074,43.659184499999995
NE,US.NE.ME,USA,USA-NE-31121,County,31121,Central City,US,"Merrick, Nebraska",-98.07200342853669,41.1440435
NE,US.NE.NE,USA,USA-NE-31127,County,31127,Auburn,US,"Nemaha, Nebraska",-95.86278527814332,40.425285
WV,US.WV.MR,USA,USA-WV-54055,County,54055,Princeton,US,"Mercer, West Virginia",-81.0750738345271,37.4160915
WV,US.WV.MG,USA,USA-WV-54061,County,54061,Morgantown,US,"Monongalia, West Virginia",-79.97209063746686,39.5800465
PA,US.PA.LY,USA,USA-PA-42081,County,42081,Williamsport,US,"Lycoming, Pennsylvania",-77.05036690295339,41.32624199999999
PA,US.PA.SC,USA,USA-PA-42107,County,42107,Pottsville,US,"Schuylkill, Pennsylvania",-76.15572530365583,40.7213565
MN,US.MN.RA,USA,USA-MN-27123,County,27123,Saint Paul,US,"Ramsey, Minnesota",-93.09453494830998,44.979479
MN,US.MN.RS,USA,USA-MN-27135,County,27135,Roseau,US,"Roseau, Minnesota",-95.74780344709288,48.800787
NE,US.NE.PL,USA,USA-NE-31141,County,31141,Columbus,US,"Platte, Nebraska",-97.54146319673433,41.634517
NE,US.NE.RO,USA,USA-NE-31149,County,31149,Bassett,US,"Rock, Nebraska",-99.4609457116211,42.5761325
WV,US.WV.SU,USA,USA-WV-54089,County,54089,Hinton,US,"Summers, West Virginia",-80.87611233627989,37.64974
WI,US.WI.BW,USA,USA-WI-55009,County,55009,Green Bay,US,"Brown, Wisconsin",-87.97805639063297,44.4289405
PA,US.PA.UN,USA,USA-PA-42119,County,42119,Lewisburg,US,"Union, Pennsylvania",-77.04510151740939,40.982022
RI,US.RI.KE,USA,USA-RI-44003,County,44003,Warwick,US,"Kent, Rhode Island",-71.61794345672484,41.6779995
MN,US.MN.SH,USA,USA-MN-27141,County,27141,Elk River,US,"Sherburne, Minnesota",-93.75844649246757,45.402644
MN,US.MN.TR,USA,USA-MN-27155,County,27155,Wheaton,US,"Traverse, Minnesota",-96.42968376749577,45.8031315
NV,US.NV.EL,USA,USA-NV-32007,County,32007,Elko,US,"Elko, Nevada",-115.53014540187496,41.497059
NV,US.NV.ST,USA,USA-NV-32029,County,32029,Virginia City,US,"Storey, Nevada",-119.53704113172472,39.425967
WI,US.WI.BN,USA,USA-WI-55013,County,55013,Grantsburg,US,"Burnett, Wisconsin",-92.36373445551939,45.899037500000006
WI,US.WI.DG,USA,USA-WI-55031,County,55031,Superior,US,"Douglas, Wisconsin",-91.92195314300152,46.5332305
SC,US.SC.BN,USA,USA-SC-45011,County,45011,Barnwell,US,"Barnwell, South Carolina",-81.41732123412129,33.3031225
SC,US.SC.CR,USA,USA-SC-45023,County,45023,Chester,US,"Chester, South Carolina",-81.16253575133678,34.687033
MN,US.MN.WN,USA,USA-MN-27169,County,27169,Winona,US,"Winona, Minnesota",-91.795340868238,44.017178
MS,US.MS.AM,USA,USA-MS-28005,County,28005,Liberty,US,"Amite, Mississippi",-90.80384539027294,31.140827
NH,US.NH.BE,USA,USA-NH-33001,County,33001,Laconia,US,"Belknap, New Hampshire",-71.43558735305814,43.5218105
NH,US.NH.CH,USA,USA-NH-33005,County,33005,Keene,US,"Cheshire, New Hampshire",-72.29663635464081,42.949891
WI,US.WI.FR,USA,USA-WI-55041,County,55041,Crandon,US,"Forest, Wisconsin",-88.86135310449899,45.8091275
WI,US.WI.LF,USA,USA-WI-55065,County,55065,Darlington,US,"Lafayette, Wisconsin",-90.13231973624383,42.659960714377945
OH,US.OH.MS,USA,USA-OH-39105,County,39105,Pomeroy,US,"Meigs, Ohio",-82.0566800027041,39.037778
OH,US.OH.SA,USA,USA-OH-39143,County,39143,Fremont,US,"Sandusky, Ohio",-83.13102576776794,41.3546215
OH,US.OH.SE,USA,USA-OH-39147,County,39147,Tiffin,US,"Seneca, Ohio",-83.12684302392327,41.081702
MS,US.MS.CW,USA,USA-MS-28019,County,28019,Ackerman,US,"Choctaw, Mississippi",-89.27111822402922,33.357752000000005
MS,US.MS.CY,USA,USA-MS-28025,County,28025,West Point,US,"Clay, Mississippi",-88.77460832974137,33.655452999999994
